"sampid","organism"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Escherichia coli"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Escherichia coli"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1025","Staphylococcus capitis"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1026","Escherichia coli"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1027","Citrobacter freundii"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1028","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-1029","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-103","Escherichia coli"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1030","Staphylococcus aureus"
"dzd-1031","Stenotrophomonas maltophilia"
"dzd-1031","Stenotrophomonas maltophilia"
"dzd-1031","Stenotrophomonas maltophilia"
"dzd-1031","Stenotrophomonas maltophilia"
"dzd-1031","Stenotrophomonas maltophilia"
"dzd-1031","Stenotrophomonas maltophilia"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1032","Citrobacter freundii"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1033","Escherichia coli"
"dzd-1034","Staphylococcus pseudointermedius"
"dzd-1034","Staphylococcus pseudointermedius"
"dzd-1034","Staphylococcus pseudointermedius"
"dzd-1034","Staphylococcus pseudointermedius"
"dzd-1034","Staphylococcus pseudointermedius"
"dzd-1034","Staphylococcus pseudointermedius"
"dzd-1034","Staphylococcus pseudointermedius"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1035","Pseudomonas aeruginosa"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus haemolyticus"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1036","Staphylococcus epidermidis"
"dzd-1037","Candida parapsilosis"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Candida parapsilosis"
"dzd-1037","Candida parapsilosis"
"dzd-1037","Candida parapsilosis"
"dzd-1037","Candida parapsilosis"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Candida parapsilosis"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1037","Staphylococcus aureus"
"dzd-1038",NULL
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-1039","Staphylococcus epidermidis"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-104","Klebsiella pneumoniae"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1040","Enterobacter aerogenes"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1041","Pseudomonas aeruginosa"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1042","Enterobacter aerogenes"
"dzd-1043",NULL
"dzd-1044",NULL
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1045","Staphylococcus aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1046","Oxacillin-resistant S. aureus"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1047","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1048","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-1049","Escherichia coli"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-105","Pseudomonas aeruginosa"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1050","Escherichia coli"
"dzd-1051",NULL
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1052","Enterobacter cloacae complex"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1053","Staphylococcus aureus"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Escherichia coli"
"dzd-1054","Escherichia coli"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1054","Pseudomonas aeruginosa"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1055","Escherichia coli"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
"dzd-1056","Oxacillin-resistant S. aureus"
